oil_price,year,month,location,oil_price_lag_1m,oil_price_lag_2m,oil_price_lag_3m,oil_price_lag_4m,oil_price_lag_5m,oil_price_lag_6m
18.995,1992,2,USA,18.82,19.517,22.465,23.228,21.857,21.688
18.916,1992,3,USA,18.995,18.82,19.517,22.465,23.228,21.857
20.243,1992,4,USA,18.916,18.995,18.82,19.517,22.465,23.228
20.94,1992,5,USA,20.243,18.916,18.995,18.82,19.517,22.465
22.375,1992,6,USA,20.94,20.243,18.916,18.995,18.82,19.517
21.759,1992,7,USA,22.375,20.94,20.243,18.916,18.995,18.82
21.35,1992,8,USA,21.759,22.375,20.94,20.243,18.916,18.995
21.902,1992,9,USA,21.35,21.759,22.375,20.94,20.243,18.916
21.688,1992,10,USA,21.902,21.35,21.759,22.375,20.94,20.243
20.342,1992,11,USA,21.688,21.902,21.35,21.759,22.375,20.94
19.407,1992,12,USA,20.342,21.688,21.902,21.35,21.759,22.375
19.075,1993,1,USA,19.407,20.342,21.688,21.902,21.35,21.759
20.053,1993,2,USA,19.075,19.407,20.342,21.688,21.902,21.35
20.347,1993,3,USA,20.053,19.075,19.407,20.342,21.688,21.902
20.27,1993,4,USA,20.347,20.053,19.075,19.407,20.342,21.688
19.94,1993,5,USA,20.27,20.347,20.053,19.075,19.407,20.342
19.07,1993,6,USA,19.94,20.27,20.347,20.053,19.075,19.407
17.866,1993,7,USA,19.07,19.94,20.27,20.347,20.053,19.075
18.009,1993,8,USA,17.866,19.07,19.94,20.27,20.347,20.053
17.514,1993,9,USA,18.009,17.866,19.07,19.94,20.27,20.347
18.145,1993,10,USA,17.514,18.009,17.866,19.07,19.94,20.27
16.699,1993,11,USA,18.145,17.514,18.009,17.866,19.07,19.94
14.51,1993,12,USA,16.699,18.145,17.514,18.009,17.866,19.07
15.0,1994,1,USA,14.51,16.699,18.145,17.514,18.009,17.866
14.78,1994,2,USA,15.0,14.51,16.699,18.145,17.514,18.009
14.66,1994,3,USA,14.78,15.0,14.51,16.699,18.145,17.514
16.38,1994,4,USA,14.66,14.78,15.0,14.51,16.699,18.145
17.88,1994,5,USA,16.38,14.66,14.78,15.0,14.51,16.699
19.07,1994,6,USA,17.88,16.38,14.66,14.78,15.0,14.51
19.65,1994,7,USA,19.07,17.88,16.38,14.66,14.78,15.0
18.38,1994,8,USA,19.65,19.07,17.88,16.38,14.66,14.78
17.46,1994,9,USA,18.38,19.65,19.07,17.88,16.38,14.66
